t,d1,d2,d3
15.038,0.158,1.649,2.779
15.040,0.159,1.635,2.759
15.042,0.155,1.620,2.739
15.043,0.151,1.606,2.717
15.045,0.146,1.588,2.696
15.047,0.142,1.571,2.676
15.048,0.136,1.555,2.653
15.050,0.131,1.542,2.633
15.052,0.131,1.527,2.609
15.053,0.132,1.513,2.583
15.055,0.134,1.501,2.558
15.057,0.137,1.491,2.538
15.058,0.139,1.481,2.520
15.060,0.141,1.470,2.498
15.062,0.140,1.458,2.479
15.063,0.138,1.447,2.462
15.065,0.134,1.437,2.444
15.067,0.126,1.423,2.421
15.068,0.121,1.410,2.396
15.070,0.117,1.398,2.373
15.072,0.117,1.388,2.352
15.073,0.118,1.375,2.334
15.075,0.118,1.360,2.309
15.077,0.116,1.345,2.288
15.078,0.114,1.330,2.270
15.080,0.112,1.316,2.251
15.082,0.109,1.302,2.228
15.083,0.104,1.291,2.201
15.085,0.100,1.279,2.176
15.087,0.097,1.267,2.152
15.088,0.095,1.253,2.130
15.090,0.092,1.239,2.107
15.092,0.087,1.226,2.082
15.093,0.088,1.215,2.064
15.095,0.092,1.210,2.051
15.097,0.101,1.205,2.041
15.098,0.109,1.203,2.032
15.100,0.118,1.201,2.022
15.102,0.128,1.198,2.014
15.103,0.133,1.192,2.001
15.105,0.132,1.183,1.984
15.107,0.129,1.176,1.966
15.108,0.128,1.167,1.948
15.110,0.126,1.156,1.926
15.112,0.124,1.142,1.904
15.113,0.124,1.127,1.884
15.115,0.124,1.115,1.862
15.117,0.124,1.101,1.841
15.118,0.123,1.088,1.820
15.120,0.119,1.074,1.799
15.122,0.111,1.061,1.779
15.123,0.104,1.047,1.761
15.125,0.100,1.030,1.744
15.127,0.098,1.013,1.723
15.128,0.100,0.999,1.703
15.130,0.105,0.990,1.683
15.132,0.110,0.980,1.666
15.133,0.111,0.969,1.645
15.135,0.113,0.959,1.627
15.137,0.110,0.946,1.608
15.138,0.100,0.927,1.581
15.140,0.089,0.907,1.554
15.142,0.079,0.887,1.530
15.143,0.069,0.868,1.506
15.145,0.057,0.850,1.478
15.147,0.048,0.838,1.453
15.148,0.042,0.830,1.437
15.150,0.037,0.820,1.420
15.152,0.036,0.808,1.400
15.153,0.039,0.799,1.380
15.155,0.045,0.793,1.363
15.157,0.049,0.781,1.346
15.158,0.047,0.764,1.322
15.160,0.041,0.750,1.297
15.162,0.032,0.735,1.275
15.163,0.021,0.720,1.252
15.165,0.010,0.704,1.234
15.167,0.002,0.694,1.215
15.168,0.002,0.689,1.205
15.170,0.007,0.687,1.201
15.172,0.017,0.690,1.197
15.173,0.027,0.697,1.196
15.175,0.036,0.700,1.192
15.177,0.043,0.697,1.184
15.178,0.045,0.690,1.171
15.180,0.047,0.681,1.153
15.182,0.046,0.671,1.136
15.183,0.044,0.656,1.117
15.185,0.042,0.640,1.102
15.187,0.041,0.627,1.089
15.188,0.041,0.616,1.073
15.190,0.041,0.601,1.060
15.192,0.038,0.583,1.044
15.193,0.034,0.566,1.023
15.195,0.022,0.551,0.993
15.197,0.009,0.533,0.964
15.198,-0.003,0.515,0.941
15.200,-0.012,0.500,0.920
15.202,-0.018,0.490,0.901
15.203,-0.023,0.479,0.885
15.205,-0.024,0.468,0.874
15.207,-0.021,0.461,0.866
15.208,-0.015,0.461,0.859
15.210,-0.009,0.464,0.854
15.212,-0.003,0.465,0.848
15.213,0.001,0.466,0.844
15.215,0.008,0.470,0.844
15.217,0.013,0.473,0.840
15.218,0.019,0.473,0.834
15.220,0.019,0.471,0.824
15.222,0.019,0.469,0.817
15.223,0.025,0.471,0.814
15.225,0.033,0.473,0.812
15.227,0.044,0.476,0.813
15.228,0.053,0.480,0.815
15.230,0.062,0.483,0.816
15.232,0.071,0.487,0.816
15.233,0.075,0.488,0.811
15.235,0.077,0.486,0.803
15.237,0.073,0.484,0.793
15.238,0.072,0.482,0.785
15.240,0.072,0.479,0.781
15.242,0.069,0.474,0.776
15.243,0.070,0.470,0.773
15.245,0.073,0.469,0.770
15.247,0.082,0.469,0.764
15.248,0.093,0.469,0.759
15.250,0.103,0.472,0.755
15.252,0.116,0.476,0.752
15.253,0.125,0.480,0.749
15.255,0.128,0.479,0.741
15.257,0.127,0.476,0.733
15.258,0.122,0.468,0.720
15.260,0.113,0.457,0.704
15.262,0.103,0.445,0.686
15.263,0.095,0.434,0.667
15.265,0.092,0.425,0.657
15.267,0.088,0.413,0.648
15.268,0.082,0.400,0.638
15.270,0.073,0.385,0.624
15.272,0.066,0.369,0.608
15.273,0.057,0.353,0.591
15.275,0.047,0.338,0.570
15.277,0.039,0.326,0.546
15.278,0.033,0.316,0.526
15.280,0.031,0.308,0.510
15.282,0.029,0.298,0.497
15.283,0.027,0.286,0.484
