t,d1,d2,d3
5.018,2.089,4.179,4.945
5.020,2.087,4.169,4.938
5.022,2.089,4.164,4.935
5.023,2.092,4.165,4.939
5.025,2.094,4.167,4.939
5.027,2.094,4.168,4.935
5.028,2.096,4.171,4.934
5.030,2.094,4.176,4.938
5.032,2.090,4.177,4.936
5.033,2.088,4.175,4.930
5.035,2.090,4.171,4.924
5.037,2.095,4.164,4.917
5.038,2.099,4.153,4.904
5.040,2.100,4.147,4.890
5.042,2.105,4.146,4.884
5.043,2.109,4.151,4.885
5.045,2.113,4.158,4.888
5.047,2.115,4.167,4.891
5.048,2.116,4.179,4.897
5.050,2.121,4.187,4.903
5.052,2.126,4.191,4.906
5.053,2.131,4.196,4.907
5.055,2.131,4.200,4.909
5.057,2.131,4.202,4.909
5.058,2.132,4.204,4.907
5.060,2.130,4.206,4.906
5.062,2.124,4.208,4.903
5.063,2.117,4.207,4.898
5.065,2.112,4.206,4.889
5.067,2.110,4.204,4.876
5.068,2.110,4.197,4.859
5.070,2.112,4.190,4.842
5.072,2.120,4.181,4.828
5.073,2.129,4.173,4.815
5.075,2.139,4.165,4.803
5.077,2.148,4.160,4.794
5.078,2.151,4.160,4.791
5.080,2.152,4.160,4.786
5.082,2.154,4.160,4.779
5.083,2.160,4.158,4.774
5.085,2.165,4.153,4.770
5.087,2.172,4.146,4.763
5.088,2.182,4.143,4.754
5.090,2.196,4.143,4.750
5.092,2.211,4.145,4.748
5.093,2.224,4.152,4.744
5.095,2.238,4.165,4.743
5.097,2.249,4.176,4.746
5.098,2.261,4.186,4.748
5.100,2.275,4.197,4.747
5.102,2.286,4.207,4.747
5.103,2.291,4.216,4.750
5.105,2.295,4.222,4.751
5.107,2.303,4.230,4.754
5.108,2.311,4.235,4.758
5.110,2.317,4.237,4.755
5.112,2.328,4.241,4.752
5.113,2.339,4.243,4.746
5.115,2.348,4.247,4.742
5.117,2.355,4.251,4.736
5.118,2.358,4.258,4.733
5.120,2.357,4.262,4.732
5.122,2.354,4.264,4.731
5.123,2.356,4.266,4.728
5.125,2.363,4.263,4.722
5.127,2.370,4.258,4.712
5.128,2.382,4.253,4.704
5.130,2.394,4.248,4.697
5.132,2.407,4.243,4.691
5.133,2.419,4.242,4.687
5.135,2.430,4.246,4.686
5.137,2.444,4.251,4.685
5.138,2.461,4.256,4.680
5.140,2.483,4.265,4.677
5.142,2.505,4.277,4.677
5.143,2.526,4.290,4.675
5.145,2.547,4.302,4.674
5.147,2.570,4.317,4.681
5.148,2.591,4.334,4.694
5.150,2.609,4.351,4.708
5.152,2.628,4.366,4.723
5.153,2.648,4.381,4.740
5.155,2.669,4.398,4.760
5.157,2.686,4.415,4.778
5.158,2.700,4.432,4.796
5.160,2.714,4.447,4.808
5.162,2.726,4.464,4.819
5.163,2.737,4.479,4.830
5.165,2.743,4.493,4.837
5.167,2.747,4.502,4.843
5.168,2.750,4.508,4.846
5.170,2.752,4.510,4.849
5.172,2.752,4.510,4.848
5.173,2.750,4.508,4.841
5.175,2.751,4.502,4.835
5.177,2.754,4.497,4.827
5.178,2.756,4.491,4.817
5.180,2.755,4.486,4.807
5.182,2.753,4.481,4.800
5.183,2.750,4.479,4.797
5.185,2.744,4.479,4.791
5.187,2.735,4.478,4.787
5.188,2.728,4.478,4.782
5.190,2.724,4.472,4.777
5.192,2.720,4.463,4.770
5.193,2.717,4.453,4.759
5.195,2.716,4.438,4.751
5.197,2.714,4.424,4.740
5.198,2.711,4.409,4.729
5.200,2.708,4.400,4.721
5.202,2.703,4.395,4.716
5.203,2.694,4.390,4.715
5.205,2.684,4.385,4.715
5.207,2.672,4.380,4.715
5.208,2.658,4.375,4.717
5.210,2.644,4.366,4.715
5.212,2.633,4.352,4.709
5.213,2.623,4.335,4.699
5.215,2.616,4.319,4.686
5.217,2.610,4.304,4.672
5.218,2.604,4.287,4.656
5.220,2.598,4.274,4.641
5.222,2.595,4.265,4.630
5.223,2.591,4.257,4.622
5.225,2.584,4.251,4.616
5.227,2.578,4.246,4.613
5.228,2.574,4.244,4.612
5.230,2.570,4.241,4.613
5.232,2.559,4.240,4.614
5.233,2.548,4.237,4.613
5.235,2.533,4.236,4.614
5.237,2.514,4.237,4.617
5.238,2.488,4.237,4.622
5.240,2.459,4.232,4.619
5.242,2.431,4.218,4.610
5.243,2.403,4.198,4.596
5.245,2.381,4.170,4.579
5.247,2.361,4.137,4.552
5.248,2.344,4.103,4.523
5.250,2.329,4.074,4.499
5.252,2.320,4.053,4.482
5.253,2.312,4.036,4.471
5.255,2.304,4.022,4.457
5.257,2.294,4.008,4.444
5.258,2.286,3.996,4.437
5.260,2.273,3.983,4.434
5.262,2.252,3.969,4.430
5.263,2.231,3.953,4.424
5.265,2.216,3.941,4.419
5.267,2.200,3.927,4.416
5.268,2.181,3.909,4.408
5.270,2.165,3.889,4.398
5.272,2.155,3.873,4.386
5.273,2.144,3.858,4.375
5.275,2.129,3.844,4.365
5.277,2.115,3.829,4.357
5.278,2.106,3.818,4.352
5.280,2.098,3.807,4.345
5.282,2.087,3.791,4.338
5.283,2.072,3.776,4.333
5.285,2.057,3.763,4.324
5.287,2.041,3.754,4.317
5.288,2.026,3.747,4.309
5.290,2.014,3.739,4.299
5.292,2.006,3.727,4.286
5.293,1.998,3.716,4.271
5.295,1.994,3.702,4.261
5.297,1.994,3.690,4.255
5.298,1.999,3.678,4.253
5.300,2.005,3.670,4.256
5.302,2.010,3.668,4.261
5.303,2.014,3.673,4.271
5.305,2.017,3.682,4.285
5.307,2.016,3.694,4.297
5.308,2.012,3.704,4.307
5.310,2.005,3.712,4.314
5.312,1.996,3.717,4.323
5.313,1.986,3.717,4.328
5.315,1.981,3.714,4.328
5.317,1.980,3.707,4.326
5.318,1.978,3.699,4.321
5.320,1.976,3.692,4.318
5.322,1.981,3.690,4.320
5.323,1.989,3.695,4.323
5.325,1.996,3.698,4.329
5.327,1.998,3.701,4.334
5.328,1.997,3.705,4.343
5.330,1.995,3.707,4.346
5.332,1.994,3.706,4.344
5.333,1.988,3.701,4.344
5.335,1.978,3.695,4.343
5.337,1.965,3.690,4.339
5.338,1.950,3.685,4.333
5.340,1.932,3.680,4.330
5.342,1.910,3.671,4.325
5.343,1.890,3.658,4.313
5.345,1.877,3.640,4.297
5.347,1.873,3.616,4.274
5.348,1.873,3.587,4.246
5.350,1.878,3.555,4.215
5.352,1.886,3.525,4.189
5.353,1.895,3.503,4.169
5.355,1.906,3.490,4.158
5.357,1.915,3.487,4.156
5.358,1.925,3.491,4.165
5.360,1.935,3.500,4.180
5.362,1.936,3.511,4.195
5.363,1.934,3.518,4.206
5.365,1.927,3.521,4.212
5.367,1.919,3.521,4.213
5.368,1.907,3.513,4.203
5.370,1.896,3.498,4.185
5.372,1.891,3.479,4.161
5.373,1.892,3.462,4.136
5.375,1.899,3.442,4.112
5.377,1.909,3.417,4.090
5.378,1.921,3.398,4.076
5.380,1.933,3.387,4.068
5.382,1.947,3.381,4.068
5.383,1.965,3.376,4.072
5.385,1.981,3.374,4.077
5.387,1.992,3.379,4.080
5.388,2.001,3.386,4.081
5.390,2.012,3.394,4.083
5.392,2.023,3.395,4.082
5.393,2.029,3.391,4.075
5.395,2.034,3.383,4.066
5.397,2.043,3.373,4.059
5.398,2.052,3.360,4.052
5.400,2.062,3.347,4.043
5.402,2.070,3.337,4.036
5.403,2.075,3.332,4.034
5.405,2.079,3.328,4.033
5.407,2.081,3.320,4.027
5.408,2.088,3.312,4.022
5.410,2.099,3.302,4.015
5.412,2.115,3.288,4.003
5.413,2.135,3.271,3.983
5.415,2.159,3.253,3.962
5.417,2.186,3.242,3.951
5.418,2.213,3.235,3.945
5.420,2.239,3.232,3.944
5.422,2.264,3.232,3.946
5.423,2.289,3.238,3.953
5.425,2.313,3.246,3.965
5.427,2.339,3.252,3.972
5.428,2.367,3.253,3.975
5.430,2.394,3.251,3.974
5.432,2.421,3.247,3.969
5.433,2.452,3.244,3.969
5.435,2.482,3.242,3.973
5.437,2.513,3.244,3.979
5.438,2.541,3.246,3.986
5.440,2.568,3.252,3.995
5.442,2.596,3.260,4.009
5.443,2.623,3.263,4.019
5.445,2.650,3.260,4.021
5.447,2.676,3.250,4.017
5.448,2.701,3.242,4.012
5.450,2.726,3.233,4.009
5.452,2.751,3.224,4.003
5.453,2.780,3.220,3.998
5.455,2.807,3.219,3.997
5.457,2.837,3.220,3.998
5.458,2.871,3.218,4.000
5.460,2.910,3.219,4.002
5.462,2.950,3.220,4.005
5.463,2.993,3.220,4.012
5.465,3.041,3.220,4.019
5.467,3.090,3.225,4.031
5.468,3.143,3.235,4.047
5.470,3.196,3.250,4.069
5.472,3.243,3.263,4.096
5.473,3.285,3.276,4.119
5.475,3.326,3.291,4.142
5.477,3.366,3.304,4.159
5.478,3.404,3.314,4.172
5.480,3.440,3.322,4.180
5.482,3.475,3.332,4.185
5.483,3.512,3.343,4.194
5.485,3.552,3.353,4.203
5.487,3.592,3.362,4.213
5.488,3.631,3.370,4.222
5.490,3.667,3.375,4.234
5.492,3.707,3.378,4.243
5.493,3.744,3.383,4.251
5.495,3.777,3.393,4.263
5.497,3.806,3.402,4.277
5.498,3.837,3.412,4.290
5.500,3.873,3.422,4.300
5.502,3.908,3.433,4.309
5.503,3.942,3.440,4.317
5.505,3.979,3.444,4.324
5.507,4.016,3.448,4.335
5.508,4.051,3.451,4.350
5.510,4.079,3.458,4.364
5.512,4.109,3.467,4.377
5.513,4.139,3.473,4.391
5.515,4.167,3.478,4.400
5.517,4.193,3.481,4.403
5.518,4.222,3.487,4.405
5.520,4.256,3.494,4.416
5.522,4.285,3.500,4.430
5.523,4.312,3.510,4.442
5.525,4.339,3.522,4.457
5.527,4.367,3.537,4.477
5.528,4.392,3.551,4.494
5.530,4.416,3.563,4.504
5.532,4.438,3.573,4.511
5.533,4.461,3.582,4.522
5.535,4.479,3.591,4.536
5.537,4.488,3.598,4.550
5.538,4.493,3.601,4.564
5.540,4.497,3.603,4.577
5.542,4.501,3.605,4.588
5.543,4.502,3.604,4.593
5.545,4.506,3.601,4.592
5.547,4.514,3.597,4.589
5.548,4.519,3.597,4.586
5.550,4.523,3.597,4.584
5.552,4.521,3.598,4.582
5.553,4.521,3.601,4.584
5.555,4.519,3.603,4.591
5.557,4.518,3.607,4.595
5.558,4.514,3.605,4.595
5.560,4.508,3.601,4.594
5.562,4.498,3.592,4.593
5.563,4.486,3.584,4.591
5.565,4.471,3.579,4.583
5.567,4.456,3.574,4.574
5.568,4.444,3.568,4.563
5.570,4.435,3.560,4.547
5.572,4.429,3.555,4.534
5.573,4.424,3.552,4.527
5.575,4.415,3.551,4.527
5.577,4.404,3.549,4.530
5.578,4.389,3.550,4.539
5.580,4.368,3.553,4.556
5.582,4.347,3.554,4.567
5.583,4.328,3.554,4.570
5.585,4.314,3.551,4.565
5.587,4.297,3.548,4.560
5.588,4.279,3.548,4.554
5.590,4.261,3.549,4.549
5.592,4.243,3.550,4.547
5.593,4.222,3.549,4.544
5.595,4.197,3.550,4.543
5.597,4.174,3.551,4.543
5.598,4.151,3.549,4.539
5.600,4.130,3.546,4.531
5.602,4.106,3.543,4.525
5.603,4.077,3.543,4.521
5.605,4.048,3.543,4.520
5.607,4.019,3.542,4.514
5.608,3.986,3.541,4.507
5.610,3.947,3.538,4.498
5.612,3.908,3.531,4.488
5.613,3.875,3.526,4.477
5.615,3.844,3.520,4.464
5.617,3.809,3.510,4.451
5.618,3.774,3.499,4.436
5.620,3.741,3.492,4.424
5.622,3.712,3.487,4.412
5.623,3.682,3.478,4.399
5.625,3.652,3.465,4.383
5.627,3.624,3.457,4.367
5.628,3.596,3.454,4.356
5.630,3.572,3.456,4.352
5.632,3.549,3.459,4.348
5.633,3.525,3.467,4.345
5.635,3.499,3.476,4.343
5.637,3.472,3.484,4.343
5.638,3.449,3.489,4.345
5.640,3.420,3.491,4.343
5.642,3.387,3.495,4.342
5.643,3.350,3.498,4.339
5.645,3.314,3.500,4.335
5.647,3.277,3.498,4.328
5.648,3.238,3.493,4.316
5.650,3.206,3.486,4.304
5.652,3.173,3.477,4.291
5.653,3.137,3.466,4.275
5.655,3.095,3.455,4.259
5.657,3.055,3.449,4.244
5.658,3.015,3.446,4.226
5.660,2.975,3.437,4.200
5.662,2.940,3.423,4.171
5.663,2.912,3.407,4.147
5.665,2.890,3.391,4.124
5.667,2.870,3.376,4.103
5.668,2.853,3.362,4.090
5.670,2.837,3.357,4.083
5.672,2.819,3.357,4.076
5.673,2.799,3.363,4.071
5.675,2.781,3.373,4.068
5.677,2.769,3.384,4.061
5.678,2.756,3.393,4.055
5.680,2.740,3.404,4.054
5.682,2.721,3.418,4.057
5.683,2.699,3.431,4.058
5.685,2.674,3.444,4.058
5.687,2.647,3.455,4.062
5.688,2.621,3.462,4.064
5.690,2.596,3.465,4.057
5.692,2.574,3.462,4.045
5.693,2.557,3.457,4.029
5.695,2.541,3.448,4.012
5.697,2.525,3.438,3.991
5.698,2.511,3.432,3.968
5.700,2.500,3.429,3.954
5.702,2.491,3.429,3.945
5.703,2.487,3.435,3.940
5.705,2.488,3.446,3.942
5.707,2.490,3.459,3.949
5.708,2.486,3.473,3.961
5.710,2.482,3.490,3.967
5.712,2.479,3.513,3.974
5.713,2.476,3.535,3.982
5.715,2.472,3.551,3.984
5.717,2.467,3.566,3.983
5.718,2.466,3.582,3.984
5.720,2.464,3.597,3.991
5.722,2.462,3.610,3.996
5.723,2.458,3.621,4.002
5.725,2.450,3.633,4.008
5.727,2.441,3.645,4.013
5.728,2.434,3.658,4.013
5.730,2.429,3.668,4.014
5.732,2.424,3.674,4.013
5.733,2.418,3.680,4.012
5.735,2.414,3.686,4.010
5.737,2.411,3.696,4.011
5.738,2.409,3.707,4.014
5.740,2.406,3.717,4.011
5.742,2.403,3.727,4.011
5.743,2.398,3.741,4.013
5.745,2.393,3.756,4.016
5.747,2.387,3.767,4.021
5.748,2.379,3.775,4.023
5.750,2.371,3.782,4.024
5.752,2.365,3.790,4.020
5.753,2.363,3.793,4.011
5.755,2.363,3.792,4.003
5.757,2.367,3.791,3.991
5.758,2.372,3.798,3.986
5.760,2.377,3.808,3.990
5.762,2.379,3.821,3.998
5.763,2.382,3.835,4.006
5.765,2.387,3.854,4.014
5.767,2.388,3.872,4.026
5.768,2.388,3.884,4.031
5.770,2.388,3.895,4.031
5.772,2.387,3.906,4.035
5.773,2.383,3.915,4.041
5.775,2.374,3.922,4.049
5.777,2.364,3.930,4.050
5.778,2.354,3.936,4.052
5.780,2.343,3.941,4.052
5.782,2.333,3.945,4.047
5.783,2.323,3.945,4.041
5.785,2.310,3.941,4.034
5.787,2.297,3.936,4.026
5.788,2.283,3.928,4.015
5.790,2.268,3.919,4.000
5.792,2.252,3.908,3.985
5.793,2.240,3.898,3.970
5.795,2.231,3.889,3.954
5.797,2.227,3.879,3.940
5.798,2.225,3.870,3.927
5.800,2.224,3.861,3.918
5.802,2.226,3.854,3.911
5.803,2.225,3.850,3.904
5.805,2.225,3.848,3.903
5.807,2.221,3.847,3.905
5.808,2.213,3.848,3.912
5.810,2.204,3.850,3.921
5.812,2.193,3.852,3.926
5.813,2.185,3.853,3.932
5.815,2.176,3.851,3.932
5.817,2.166,3.846,3.927
5.818,2.161,3.839,3.922
5.820,2.161,3.832,3.912
5.822,2.164,3.824,3.901
5.823,2.160,3.815,3.894
5.825,2.157,3.807,3.892
5.827,2.156,3.802,3.895
5.828,2.156,3.801,3.894
5.830,2.155,3.799,3.898
5.832,2.152,3.797,3.903
5.833,2.155,3.798,3.909
5.835,2.159,3.804,3.915
5.837,2.162,3.810,3.922
5.838,2.159,3.814,3.931
5.840,2.153,3.815,3.937
5.842,2.148,3.815,3.940
5.843,2.140,3.813,3.937
5.845,2.124,3.811,3.933
5.847,2.106,3.810,3.931
5.848,2.092,3.807,3.927
5.850,2.078,3.798,3.923
5.852,2.058,3.785,3.918
5.853,2.037,3.767,3.911
5.855,2.025,3.748,3.903
5.857,2.013,3.726,3.890
5.858,2.002,3.700,3.875
5.860,1.995,3.679,3.861
5.862,1.992,3.662,3.852
5.863,1.994,3.647,3.848
5.865,1.997,3.633,3.843
5.867,2.002,3.623,3.839
5.868,2.004,3.616,3.834
5.870,2.002,3.613,3.835
5.872,2.000,3.615,3.840
5.873,1.996,3.621,3.846
5.875,1.990,3.625,3.850
5.877,1.987,3.628,3.855
5.878,1.984,3.629,3.862
5.880,1.979,3.628,3.869
5.882,1.967,3.624,3.870
5.883,1.953,3.620,3.869
5.885,1.939,3.615,3.869
5.887,1.926,3.605,3.866
5.888,1.915,3.594,3.860
5.890,1.904,3.582,3.847
5.892,1.897,3.571,3.835
5.893,1.888,3.559,3.826
5.895,1.873,3.545,3.817
5.897,1.860,3.529,3.810
5.898,1.843,3.515,3.802
5.900,1.829,3.501,3.795
5.902,1.820,3.483,3.786
5.903,1.817,3.463,3.776
5.905,1.815,3.446,3.764
5.907,1.813,3.431,3.752
5.908,1.813,3.417,3.747
5.910,1.815,3.407,3.744
5.912,1.812,3.398,3.740
5.913,1.801,3.391,3.736
5.915,1.793,3.386,3.736
5.917,1.785,3.386,3.738
5.918,1.772,3.381,3.736
5.920,1.757,3.374,3.733
5.922,1.746,3.365,3.732
5.923,1.744,3.352,3.726
5.925,1.744,3.335,3.714
5.927,1.746,3.317,3.699
5.928,1.753,3.304,3.695
5.930,1.766,3.296,3.696
5.932,1.779,3.294,3.698
5.933,1.788,3.301,3.706
5.935,1.796,3.309,3.721
5.937,1.802,3.318,3.736
5.938,1.806,3.328,3.748
5.940,1.804,3.337,3.755
5.942,1.800,3.341,3.759
5.943,1.797,3.339,3.761
5.945,1.795,3.336,3.763
5.947,1.789,3.334,3.765
5.948,1.781,3.330,3.766
5.950,1.774,3.328,3.770
5.952,1.772,3.327,3.773
5.953,1.769,3.325,3.774
5.955,1.763,3.320,3.768
5.957,1.756,3.311,3.757
5.958,1.749,3.301,3.747
5.960,1.742,3.289,3.733
5.962,1.731,3.275,3.718
5.963,1.721,3.260,3.701
5.965,1.712,3.244,3.690
5.967,1.703,3.230,3.684
5.968,1.699,3.216,3.680
5.970,1.697,3.202,3.675
5.972,1.695,3.189,3.672
5.973,1.692,3.179,3.668
5.975,1.690,3.172,3.664
5.977,1.688,3.168,3.656
5.978,1.680,3.161,3.644
5.980,1.672,3.154,3.634
5.982,1.662,3.148,3.625
5.983,1.650,3.140,3.617
5.985,1.637,3.131,3.609
5.987,1.626,3.120,3.603
5.988,1.620,3.109,3.595
5.990,1.616,3.096,3.580
5.992,1.614,3.082,3.562
5.993,1.617,3.072,3.546
5.995,1.626,3.065,3.535
5.997,1.638,3.062,3.532
5.998,1.653,3.063,3.531
6.000,1.667,3.068,3.540
6.002,1.678,3.080,3.555
6.003,1.687,3.094,3.572
6.005,1.694,3.109,3.585
6.007,1.697,3.119,3.592
6.008,1.696,3.128,3.603
6.010,1.698,3.136,3.612
6.012,1.702,3.140,3.614
6.013,1.702,3.143,3.616
6.015,1.699,3.146,3.621
6.017,1.694,3.151,3.627
6.018,1.693,3.152,3.625
6.020,1.689,3.149,3.623
6.022,1.684,3.145,3.623
6.023,1.683,3.139,3.622
6.025,1.687,3.131,3.617
6.027,1.691,3.121,3.612
6.028,1.692,3.115,3.603
6.030,1.693,3.113,3.596
6.032,1.697,3.115,3.592
6.033,1.700,3.117,3.592
6.035,1.697,3.118,3.592
6.037,1.689,3.121,3.592
6.038,1.679,3.124,3.597
6.040,1.667,3.124,3.599
6.042,1.653,3.117,3.592
6.043,1.640,3.103,3.579
6.045,1.628,3.088,3.565
6.047,1.621,3.073,3.548
6.048,1.618,3.057,3.526
6.050,1.618,3.040,3.505
6.052,1.617,3.025,3.487
6.053,1.615,3.018,3.472
6.055,1.612,3.016,3.462
6.057,1.606,3.014,3.458
6.058,1.599,3.012,3.460
6.060,1.595,3.010,3.463
6.062,1.591,3.006,3.463
6.063,1.591,2.997,3.462
6.065,1.596,2.989,3.456
6.067,1.602,2.980,3.446
6.068,1.604,2.974,3.435
6.070,1.600,2.974,3.426
6.072,1.590,2.977,3.420
6.073,1.573,2.977,3.413
6.075,1.556,2.974,3.407
6.077,1.541,2.968,3.399
6.078,1.528,2.958,3.386
6.080,1.521,2.944,3.373
6.082,1.520,2.929,3.359
6.083,1.524,2.922,3.346
6.085,1.529,2.913,3.332
6.087,1.528,2.903,3.319
6.088,1.521,2.893,3.310
6.090,1.507,2.886,3.303
6.092,1.490,2.878,3.297
6.093,1.473,2.867,3.291
6.095,1.460,2.854,3.280
6.097,1.455,2.838,3.267
6.098,1.461,2.822,3.248
6.100,1.472,2.806,3.223
6.102,1.486,2.795,3.203
6.103,1.499,2.788,3.191
6.105,1.510,2.787,3.188
6.107,1.517,2.794,3.188
6.108,1.521,2.807,3.196
6.110,1.524,2.819,3.210
6.112,1.528,2.828,3.223
6.113,1.536,2.836,3.233
6.115,1.542,2.843,3.241
6.117,1.544,2.847,3.251
6.118,1.543,2.851,3.259
6.120,1.539,2.856,3.263
6.122,1.534,2.861,3.266
6.123,1.526,2.864,3.263
6.125,1.516,2.862,3.257
6.127,1.507,2.856,3.249
6.128,1.501,2.848,3.242
6.130,1.499,2.838,3.236
6.132,1.495,2.824,3.224
6.133,1.492,2.809,3.212
6.135,1.488,2.797,3.202
6.137,1.485,2.788,3.190
6.138,1.485,2.779,3.177
6.140,1.484,2.769,3.164
6.142,1.482,2.762,3.156
6.143,1.481,2.756,3.150
6.145,1.482,2.750,3.142
6.147,1.480,2.747,3.140
6.148,1.472,2.744,3.138
6.150,1.465,2.739,3.135
6.152,1.460,2.734,3.132
6.153,1.456,2.729,3.128
6.155,1.448,2.722,3.121
6.157,1.441,2.714,3.112
6.158,1.434,2.706,3.103
6.160,1.426,2.698,3.094
6.162,1.414,2.686,3.079
6.163,1.397,2.673,3.067
6.165,1.382,2.659,3.055
6.167,1.365,2.642,3.041
6.168,1.355,2.622,3.022
6.170,1.346,2.601,3.000
6.172,1.343,2.582,2.977
6.173,1.345,2.561,2.954
6.175,1.351,2.542,2.932
6.177,1.364,2.529,2.917
6.178,1.379,2.523,2.909
6.180,1.391,2.522,2.912
6.182,1.399,2.526,2.922
6.183,1.404,2.536,2.934
6.185,1.404,2.548,2.949
6.187,1.400,2.560,2.965
6.188,1.395,2.569,2.978
6.190,1.390,2.577,2.985
6.192,1.381,2.579,2.988
6.193,1.371,2.576,2.986
6.195,1.364,2.570,2.980
6.197,1.359,2.559,2.964
6.198,1.357,2.542,2.944
6.200,1.351,2.522,2.924
6.202,1.348,2.507,2.907
6.203,1.346,2.493,2.894
6.205,1.338,2.483,2.883
6.207,1.322,2.475,2.876
6.208,1.302,2.469,2.868
6.210,1.282,2.459,2.856
6.212,1.264,2.443,2.836
6.213,1.253,2.422,2.813
6.215,1.248,2.395,2.784
6.217,1.252,2.366,2.753
6.218,1.265,2.339,2.728
6.220,1.284,2.321,2.714
6.222,1.307,2.313,2.712
6.223,1.327,2.315,2.718
6.225,1.341,2.325,2.733
6.227,1.346,2.341,2.753
6.228,1.340,2.359,2.775
6.230,1.329,2.374,2.793
6.232,1.314,2.383,2.803
6.233,1.297,2.385,2.806
6.235,1.283,2.379,2.804
6.237,1.273,2.369,2.796
6.238,1.266,2.356,2.782
6.240,1.260,2.339,2.760
6.242,1.256,2.324,2.738
6.243,1.254,2.311,2.718
6.245,1.251,2.299,2.699
6.247,1.251,2.286,2.687
6.248,1.253,2.274,2.681
6.250,1.254,2.265,2.679
6.252,1.252,2.258,2.678
6.253,1.246,2.254,2.680
6.255,1.241,2.252,2.684
6.257,1.236,2.250,2.686
6.258,1.232,2.246,2.684
6.260,1.231,2.238,2.681
6.262,1.235,2.231,2.677
6.263,1.242,2.224,2.669
6.265,1.248,2.219,2.663
6.267,1.250,2.215,2.662
6.268,1.248,2.217,2.666
6.270,1.245,2.223,2.670
6.272,1.245,2.227,2.678
6.273,1.243,2.227,2.688
6.275,1.238,2.225,2.693
6.277,1.230,2.224,2.690
6.278,1.217,2.223,2.685
6.280,1.202,2.220,2.680
6.282,1.185,2.213,2.672
6.283,1.172,2.203,2.657
6.285,1.163,2.188,2.642
6.287,1.161,2.169,2.625
6.288,1.167,2.147,2.608
6.290,1.177,2.126,2.591
6.292,1.184,2.108,2.577
6.293,1.187,2.095,2.572
6.295,1.193,2.091,2.574
6.297,1.195,2.094,2.580
6.298,1.193,2.100,2.587
6.300,1.191,2.108,2.589
6.302,1.194,2.116,2.592
6.303,1.197,2.122,2.595
6.305,1.201,2.126,2.602
6.307,1.209,2.128,2.607
6.308,1.217,2.128,2.611
6.310,1.222,2.127,2.621
6.312,1.225,2.129,2.632
6.313,1.229,2.136,2.643
6.315,1.228,2.144,2.646
6.317,1.225,2.149,2.645
6.318,1.223,2.152,2.647
6.320,1.225,2.156,2.652
6.322,1.230,2.158,2.653
6.323,1.239,2.154,2.648
6.325,1.253,2.148,2.645
6.327,1.269,2.149,2.656
6.328,1.285,2.154,2.671
6.330,1.297,2.167,2.680
6.332,1.301,2.180,2.696
6.333,1.302,2.195,2.718
6.335,1.298,2.211,2.741
6.337,1.291,2.226,2.758
6.338,1.283,2.234,2.766
6.340,1.274,2.232,2.772
6.342,1.265,2.229,2.770
6.343,1.255,2.223,2.769
6.345,1.245,2.216,2.761
6.347,1.239,2.209,2.753
6.348,1.233,2.202,2.742
6.350,1.224,2.195,2.729
6.352,1.217,2.183,2.717
6.353,1.214,2.172,2.705
6.355,1.210,2.160,2.698
6.357,1.204,2.146,2.692
6.358,1.202,2.131,2.687
6.360,1.206,2.120,2.684
6.362,1.213,2.114,2.681
6.363,1.218,2.111,2.678
6.365,1.223,2.111,2.675
6.367,1.226,2.115,2.673
6.368,1.228,2.122,2.676
6.370,1.229,2.127,2.680
6.372,1.230,2.129,2.689
6.373,1.232,2.133,2.697
6.375,1.235,2.135,2.704
6.377,1.242,2.137,2.709
6.378,1.249,2.139,2.714
6.380,1.256,2.145,2.719
6.382,1.262,2.154,2.725
6.383,1.264,2.162,2.729
6.385,1.262,2.169,2.733
6.387,1.259,2.174,2.737
6.388,1.254,2.177,2.741
